"Lượt bắt đầu báo cáo","Lượt kết thúc báo cáo","Tên chiến dịch","Lượt phân phối chiến dịch","Cài đặt ghi nhận","Kết quả","Chỉ báo kết quả","Người tiếp cận","Tần suất","Chi phí trên mỗi kết quả","Ngân sách nhóm quảng cáo","Loại ngân sách nhóm quảng cáo","Số tiền đã chi tiêu (VND)","Kết thúc","Lượt hiển thị","CPM (Chi phí trên mỗi 1.000 lượt hiển thị) (VND)","Lượt click vào liên kết",shop_clicks,"CPC (chi phí trên mỗi lượt click vào liên kết) (VND)","CTR (tỷ lệ click vào liên kết)","Lượt click (tất cả)","CTR (Tất cả)","CPC (tất cả) (VND)","Lượt xem trang đích","Chi phí trên mỗi lượt xem trang đích (VND)"
2026-04-18,2026-04-18,qa5,inactive,-,,,0,0,,139900,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,qa6,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51113,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,qa8,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,"Sử dụng ngân sách nhóm quảng cáo",0,0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,qa88,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,608995,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,qa9,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50099,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,qa10,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"quat 03-04",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,189222,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"zx6 03-04",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,302000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"an14 03-04",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,168943,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"an15 03-04",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,166009,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"an8 03-4",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,363221,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"zx5 3/04",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,301889,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx3,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,52355,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx4,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,200000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx5,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55356,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx6,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,52333,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx7,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51223,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx8,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55321,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx9,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,60222,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx10,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51235,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx11,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51865,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx12,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,52768,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx13,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51245,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx14,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51277,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx15,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,63678,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx16,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,52777,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cx17,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,ty2,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50333,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,ty3,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,52000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,ty4,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,ty5,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50124,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an4,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55245,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an5,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55489,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an6,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51642,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an7,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55463,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an8,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,1100555,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an9,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,210356,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an10,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51689,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an11,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55246,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an13,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,520678,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an14,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,169000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an15,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,200000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an16,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,54999,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an17,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55655,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an18,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,54969,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an19,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,1899999,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an20,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55255,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,mn29,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,1999589,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"mn29 mới",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,198568,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"an14 mới",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,251689,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"an8 mới",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,250000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"an1 mới",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,199556,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"zx20 mới",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,201589,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"zx5 mới",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,198556,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"an9 mới",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,185657,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,cv3,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,50231,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"20/03 giogapgon",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,109855,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"20/03 quat",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,179666,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"20/03 gotcuqua",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,351222,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"20/03 hopdunggiay",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,107456,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"20/03 xaytoi",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,105678,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,rb1,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,56124,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,rb2,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,359555,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,rb3,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,56666,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,zx5,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,1289589,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,zx6,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,56659,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,zx15,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,"Sử dụng ngân sách nhóm quảng cáo",0,0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,zx16,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,51155,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,zx18,inactive,-,,,0,0,,51742,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,zx19,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55744,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,zx20,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,172500,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,MK2,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,56669,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,MK3,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,200156,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,MK4,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,56222,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,MK5,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,56000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,MK6,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55648,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,MK7,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,52346,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,MK8,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,55566,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,MK9,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,56235,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an1,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,2299199,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,an3,inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,175265,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"Bài viết: """"",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,80000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"Bài viết: """" - Bản sao",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,100000,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"20/03 upvungnoi",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,101589,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"20/03 dennangluong",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,58659,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"20/03 noichienkhongdau",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,186598,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
2026-04-18,2026-04-18,"20/03 kenhabep",inactive,"Lượt click trong 7 ngày hoặc lượt xem trong 1 ngày",,,0,0,,350111,"Hàng ngày",0,"Đang diễn ra",0,0,,,,,0,0,0,,
